id	total_votes
2004.12326	8
2006.09741	8
2008.04309	8
2009.07283	8
2004.11402	8
2008.11394	8
2009.05049	8
2009.08718	8
2009.10279	8
2005.13401	8
2007.06594	8
2009.08458	8
2009.01261	8
2008.02426	8
2005.02035	8
2008.09746	8
2009.05249	8
2009.08974	8
2009.07861	8
2007.04414	8
2007.06050	8
2007.00226	8
2004.10223	8
2005.00801	8
2002.07829	8
2008.12317	8
2007.05535	8
2004.08014	8
2009.08730	8
2008.06518	8
2008.08602	8
2008.07484	8
2006.03064	8
2005.10702	8
2009.10079	8
2009.04487	8
2008.02404	8
2006.04829	8
2009.05227	8
2006.15018	8
2007.14335	8
2006.10035	7
2003.10454	7
2006.13225	7
2004.03968	7
2007.16153	7
2004.08839	7
2009.08822	7
2009.02974	7
2009.03354	7
2007.15686	7
2004.07257	7
2007.04340	7
2008.00005	7
2008.10033	7
2009.05614	7
2009.02277	7
2008.05863	7
2009.05467	7
2007.15279	7
2007.13998	7
2006.07162	7
2005.05399	7
2004.07855	7
2009.06555	7
2005.12290	7
2009.05070	7
2006.13876	7
2005.10204	7
2005.03038	7
2009.04495	7
2007.00675	7
2007.04119	7
2006.13942	7
2009.08742	7
2009.10854	7
2004.12218	7
2007.09149	7
2008.01738	7
2004.03608	7
2007.14499	7
2007.10345	7
2002.11956	7
2008.12320	7
2004.14888	7
2009.05584	7
2006.11297	7
2009.01823	7
2009.07835	7
2008.02564	7
2005.07775	7
2007.03381	7
2005.08621	7
2004.11351	7
2004.13046	7
2004.11929	7
2008.04014	7
2009.09611	7
2009.06622	7
2004.06008	7
2006.11696	7
2009.11525	7
2004.07916	7
2005.03664	7
2004.13551	7
2009.05065	7
2009.06438	7
2007.01844	7
2008.08106	7
2008.13653	7
2007.08995	7
2007.05517	7
2008.04913	7
2004.10772	7
2005.11819	7
2008.11285	7
2005.01120	7
2009.11252	7
2004.06102	7
2006.14803	7
2006.04653	7
2007.09155	7
2005.07588	7
2005.04874	7
2009.06643	7
2009.08473	7
2004.10094	7
2008.00869	7
2009.00529	7
2005.02070	7
2006.14910	7
2007.13984	7
2007.08533	7
2009.03176	7
2009.00962	7
2005.05132	7
2007.10346	7
2007.06508	7
2009.11298	7
2005.12184	7
2003.02700	7
2005.13126	7
2008.12349	7
2009.08212	7
2008.13259	7
2004.03629	7
2007.07290	7
2005.11974	7
2008.13379	7
2004.07670	7
2009.10747	7
2008.05710	7
2009.00016	7
2008.12265	7
2009.05548	7
2008.05001	7
2008.08203	7
2004.04263	7
1909.00881	7
2009.01856	7
2009.06639	6
2007.14688	6
2007.12707	6
2009.10728	6
2005.00009	6
2007.07254	6
2006.09380	6
2008.04320	6
2008.02960	6
2007.15014	6
2006.12751	6
2008.07582	6
2006.01723	6
2007.08496	6
2004.13732	6
2008.12619	6
2005.01111	6
2008.04901	6
2008.06078	6
2006.06008	6
2008.01288	6
2004.00170	6
2008.08092	6
2009.02579	6
2007.01846	6
2008.13704	6
2008.07406	6
2006.10778	6
2009.02343	6
1910.13762	6
2009.01792	6
2007.07916	6
2006.01841	6
2009.10067	6
2009.02321	6
2005.01734	6
2007.05173	6
2009.04444	6
2009.01268	6
2006.00612	6
2009.11932	6
2008.11195	6
2007.14114	6
2008.06421	6
2006.03073	6
