order	id	date
14	2009.00037	2 Sep 20
15	2009.00060	2 Sep 20
16	2009.00078	2 Sep 20
17	2009.00101	2 Sep 20
18	2009.00121	2 Sep 20
19	2009.00125	2 Sep 20
20	2009.00126	2 Sep 20
21	2009.00132	2 Sep 20
22	2009.00137	2 Sep 20
23	2009.00144	2 Sep 20
24	2009.00151	2 Sep 20
25	2009.00153	2 Sep 20
26	2009.00178	2 Sep 20
27	2009.00193	2 Sep 20
28	2009.00204	2 Sep 20
29	2009.00231	2 Sep 20
30	2009.00245	2 Sep 20
31	2009.00263	2 Sep 20
32	2009.00276	2 Sep 20
33	2009.00290	2 Sep 20
34	2009.00293	2 Sep 20
35	2009.00327	2 Sep 20
36	2009.00334	2 Sep 20
37	2009.00358	2 Sep 20
38	2009.00367	2 Sep 20
39	2009.00376	2 Sep 20
40	2009.00383	2 Sep 20
41	2009.00392	2 Sep 20
42	2009.00407	2 Sep 20
43	2009.00414	2 Sep 20
44	2009.00424	2 Sep 20
45	2009.00431	2 Sep 20
46	2009.00525	2 Sep 20
47	2009.00529	2 Sep 20
48	2009.00547	2 Sep 20
49	2009.00562	2 Sep 20
50	2009.00575	2 Sep 20
51	2009.00579	2 Sep 20
52	2009.00589	2 Sep 20
0	2009.01238	4 Sep 20
1	2009.01240	4 Sep 20
2	2009.01241	4 Sep 20
3	2009.01242	4 Sep 20
4	2009.01245	4 Sep 20
5	2009.01248	4 Sep 20
6	2009.01251	4 Sep 20
7	2009.01259	4 Sep 20
8	2009.01261	4 Sep 20
9	2009.01266	4 Sep 20
10	2009.01268	4 Sep 20
11	2009.01277	4 Sep 20
12	2009.01294	4 Sep 20
13	2009.01306	4 Sep 20
14	2009.01308	4 Sep 20
15	2009.01310	4 Sep 20
16	2009.01320	4 Sep 20
17	2009.01330	4 Sep 20
18	2009.01335	4 Sep 20
19	2009.01352	4 Sep 20
20	2009.01372	4 Sep 20
21	2009.01389	4 Sep 20
22	2009.01400	4 Sep 20
23	2009.01416	4 Sep 20
24	2009.01436	4 Sep 20
25	2009.01472	4 Sep 20
26	2009.01500	4 Sep 20
27	2009.01513	4 Sep 20
28	2009.01536	4 Sep 20
29	2009.01537	4 Sep 20
30	2009.01539	4 Sep 20
31	2009.01558	4 Sep 20
32	2009.01566	4 Sep 20
33	2009.01587	4 Sep 20
34	2009.01637	4 Sep 20
35	2009.01641	4 Sep 20
36	2009.01669	4 Sep 20
37	2009.01685	4 Sep 20
38	2009.01701	4 Sep 20
39	2009.01720	4 Sep 20
40	2009.01723	4 Sep 20
41	2009.01728	4 Sep 20
42	2009.01773	4 Sep 20
43	2009.01775	4 Sep 20
44	2009.01789	4 Sep 20
45	2009.01792	4 Sep 20
46	2009.01817	4 Sep 20
47	2009.01823	4 Sep 20
48	2009.01824	4 Sep 20
49	2009.01825	4 Sep 20
50	2009.01832	4 Sep 20
0	2009.01841	7 Sep 20
1	2009.01842	7 Sep 20
2	2009.01843	7 Sep 20
3	2009.01844	7 Sep 20
4	2009.01846	7 Sep 20
5	2009.01849	7 Sep 20
6	2009.01851	7 Sep 20
7	2009.01852	7 Sep 20
8	2009.01853	7 Sep 20
9	2009.01855	7 Sep 20
10	2009.01856	7 Sep 20
11	2009.01857	7 Sep 20
12	2009.01858	7 Sep 20
13	2009.01859	7 Sep 20
14	2009.01861	7 Sep 20
15	2009.01866	7 Sep 20
16	2009.01881	7 Sep 20
17	2009.01888	7 Sep 20
18	2009.01895	7 Sep 20
19	2009.01908	7 Sep 20
20	2009.01909	7 Sep 20
21	2009.01914	7 Sep 20
22	2009.01919	7 Sep 20
23	2009.01929	7 Sep 20
24	2009.01935	7 Sep 20
25	2009.01945	7 Sep 20
26	2009.01952	7 Sep 20
27	2009.01958	7 Sep 20
28	2009.01976	7 Sep 20
29	2009.01984	7 Sep 20
30	2009.01991	7 Sep 20
31	2009.02036	7 Sep 20
32	2009.02055	7 Sep 20
33	2009.02071	7 Sep 20
34	2009.02075	7 Sep 20
35	2009.02076	7 Sep 20
36	2009.02084	7 Sep 20
37	2009.02086	7 Sep 20
38	2009.02104	7 Sep 20
39	2009.02123	7 Sep 20
40	2009.02135	7 Sep 20
41	2009.02159	7 Sep 20
42	2009.02169	7 Sep 20
43	2009.02173	7 Sep 20
44	2009.02177	7 Sep 20
45	2009.02193	7 Sep 20
46	2009.02195	7 Sep 20
47	2009.02210	7 Sep 20
48	2009.02223	7 Sep 20
49	2009.02245	7 Sep 20
50	2009.02253	7 Sep 20
51	2009.02263	7 Sep 20
52	2009.02273	7 Sep 20
53	2009.02277	7 Sep 20
54	2009.02284	7 Sep 20
55	2009.02289	7 Sep 20
56	2009.02290	7 Sep 20
57	2009.02299	7 Sep 20
58	2009.02300	7 Sep 20
59	2009.02308	7 Sep 20
60	2009.02321	7 Sep 20
0	2009.02328	8 Sep 20
1	2009.02329	8 Sep 20
2	2009.02330	8 Sep 20
3	2009.02332	8 Sep 20
4	2009.02333	8 Sep 20
5	2009.02334	8 Sep 20
6	2009.02335	8 Sep 20
7	2009.02339	8 Sep 20
8	2009.02340	8 Sep 20
9	2009.02342	8 Sep 20
10	2009.02343	8 Sep 20
11	2009.02347	8 Sep 20
12	2009.02357	8 Sep 20
13	2009.02363	8 Sep 20
14	2009.02368	8 Sep 20
15	2009.02369	8 Sep 20
16	2009.02387	8 Sep 20
17	2009.02392	8 Sep 20
18	2009.02405	8 Sep 20
19	2009.02409	8 Sep 20
20	2009.02434	8 Sep 20
21	2009.02441	8 Sep 20
22	2009.02465	8 Sep 20
23	2009.02521	8 Sep 20
24	2009.02563	8 Sep 20
25	2009.02567	8 Sep 20
26	2009.02576	8 Sep 20
27	2009.02596	8 Sep 20
28	2009.02629	8 Sep 20
29	2009.02648	8 Sep 20
30	2009.02670	8 Sep 20
31	2009.02699	8 Sep 20
32	2009.02724	8 Sep 20
33	2009.02749	8 Sep 20
34	2009.02750	8 Sep 20
35	2009.02753	8 Sep 20
36	2009.02765	8 Sep 20
37	2009.02766	8 Sep 20
38	2009.02907	8 Sep 20
39	2009.02919	8 Sep 20
40	2009.02937	8 Sep 20
41	2009.02968	8 Sep 20
42	2009.02974	8 Sep 20
43	2009.03025	8 Sep 20
44	2009.03041	8 Sep 20
45	2009.03061	8 Sep 20
46	2009.03071	8 Sep 20
47	2009.03083	8 Sep 20
48	2009.03084	8 Sep 20
49	2009.03090	8 Sep 20
50	2009.03093	8 Sep 20
51	2009.03104	8 Sep 20
52	2009.03123	8 Sep 20
53	2009.03144	8 Sep 20
54	2009.03176	8 Sep 20
55	2009.03204	8 Sep 20
56	2009.03219	8 Sep 20
57	2009.03232	8 Sep 20
58	2009.03240	8 Sep 20
59	2009.03244	8 Sep 20
60	2009.03256	8 Sep 20
61	2009.03267	8 Sep 20
62	2009.03286	8 Sep 20
63	2009.03287	8 Sep 20
0	2009.03307	9 Sep 20
1	2009.03308	9 Sep 20
2	2009.03309	9 Sep 20
3	2009.03311	9 Sep 20
4	2009.03313	9 Sep 20
5	2009.03317	9 Sep 20
6	2009.03318	9 Sep 20
7	2009.03320	9 Sep 20
8	2009.03321	9 Sep 20
9	2009.03322	9 Sep 20
10	2009.03323	9 Sep 20
11	2009.03324	9 Sep 20
12	2009.03329	9 Sep 20
13	2009.03330	9 Sep 20
14	2009.03331	9 Sep 20
15	2009.03334	9 Sep 20
16	2009.03340	9 Sep 20
17	2009.03341	9 Sep 20
18	2009.03343	9 Sep 20
19	2009.03344	9 Sep 20
20	2009.03346	9 Sep 20
21	2009.03350	9 Sep 20
22	2009.03353	9 Sep 20
23	2009.03371	9 Sep 20
24	2009.03374	9 Sep 20
25	2009.03378	9 Sep 20
26	2009.03382	9 Sep 20
27	2009.03398	9 Sep 20
28	2009.03437	9 Sep 20
29	2009.03438	9 Sep 20
30	2009.03439	9 Sep 20
31	2009.03440	9 Sep 20
32	2009.03444	9 Sep 20
33	2009.03445	9 Sep 20
34	2009.03476	9 Sep 20
35	2009.03497	9 Sep 20
36	2009.03514	9 Sep 20
37	2009.03529	9 Sep 20
38	2009.03550	9 Sep 20
39	2009.03563	9 Sep 20
40	2009.03568	9 Sep 20
41	2009.03571	9 Sep 20
42	2009.03573	9 Sep 20
43	2009.03577	9 Sep 20
44	2009.03583	9 Sep 20
45	2009.03597	9 Sep 20
46	2009.03611	9 Sep 20
47	2009.03624	9 Sep 20
48	2009.03663	9 Sep 20
49	2009.03749	9 Sep 20
50	2009.03754	9 Sep 20
51	2009.03769	9 Sep 20
52	2009.03770	9 Sep 20
53	2009.03795	9 Sep 20
54	2009.03800	9 Sep 20
55	2009.03810	9 Sep 20
56	2009.03818	9 Sep 20
57	2009.03828	9 Sep 20
58	2009.03852	9 Sep 20
59	2009.03854	9 Sep 20
60	2009.03861	9 Sep 20
61	2009.03862	9 Sep 20
62	2009.03872	9 Sep 20
63	2009.03885	9 Sep 20
64	2009.03886	9 Sep 20
0	2009.03888	10 Sep 20
1	2009.03895	10 Sep 20
2	2009.03898	10 Sep 20
3	2009.03899	10 Sep 20
4	2009.03900	10 Sep 20
5	2009.03901	10 Sep 20
6	2009.03906	10 Sep 20
7	2009.03908	10 Sep 20
8	2009.03910	10 Sep 20
9	2009.03911	10 Sep 20
10	2009.03912	10 Sep 20
11	2009.03913	10 Sep 20
12	2009.03915	10 Sep 20
13	2009.03916	10 Sep 20
14	2009.03919	10 Sep 20
15	2009.03920	10 Sep 20
16	2009.03925	10 Sep 20
17	2009.03926	10 Sep 20
18	2009.03927	10 Sep 20
19	2009.03936	10 Sep 20
20	2009.03944	10 Sep 20
21	2009.03953	10 Sep 20
22	2009.03955	10 Sep 20
23	2009.03972	10 Sep 20
24	2009.03978	10 Sep 20
25	2009.04001	10 Sep 20
26	2009.04021	10 Sep 20
27	2009.04025	10 Sep 20
28	2009.04026	10 Sep 20
29	2009.04030	10 Sep 20
30	2009.04039	10 Sep 20
31	2009.04040	10 Sep 20
32	2009.04046	10 Sep 20
33	2009.04049	10 Sep 20
34	2009.04082	10 Sep 20
35	2009.04088	10 Sep 20
36	2009.04090	10 Sep 20
37	2009.04105	10 Sep 20
38	2009.04109	10 Sep 20
39	2009.04125	10 Sep 20
40	2009.04154	10 Sep 20
41	2009.04158	10 Sep 20
42	2009.04193	10 Sep 20
43	2009.04201	10 Sep 20
44	2009.04204	10 Sep 20
45	2009.04214	10 Sep 20
46	2009.04238	10 Sep 20
47	2009.04256	10 Sep 20
48	2009.04261	10 Sep 20
49	2009.04265	10 Sep 20
50	2009.04275	10 Sep 20
51	2009.04290	10 Sep 20
52	2009.04291	10 Sep 20
53	2009.04302	10 Sep 20
54	2009.04310	10 Sep 20
55	2009.04311	10 Sep 20
56	2009.04317	10 Sep 20
57	2009.04331	10 Sep 20
58	2009.04345	10 Sep 20
59	2009.04348	10 Sep 20
60	2009.04355	10 Sep 20
61	2009.04366	10 Sep 20
62	2009.04368	10 Sep 20
63	2009.04378	10 Sep 20
64	2009.04418	10 Sep 20
65	2009.04419	10 Sep 20
66	2009.04427	10 Sep 20
67	2009.04439	10 Sep 20
68	2009.04453	10 Sep 20
0	2009.04471	11 Sep 20
1	2009.04474	11 Sep 20
2	2009.04478	11 Sep 20
3	2009.04480	11 Sep 20
4	2009.04482	11 Sep 20
5	2009.04483	11 Sep 20
6	2009.04487	11 Sep 20
7	2009.04489	11 Sep 20
8	2009.04495	11 Sep 20
9	2009.04496	11 Sep 20
10	2009.04523	11 Sep 20
11	2009.04555	11 Sep 20
12	2009.04565	11 Sep 20
13	2009.04577	11 Sep 20
14	2009.04618	11 Sep 20
15	2009.04628	11 Sep 20
16	2009.04633	11 Sep 20
17	2009.04643	11 Sep 20
18	2009.04663	11 Sep 20
19	2009.04676	11 Sep 20
20	2009.04688	11 Sep 20
21	2009.04691	11 Sep 20
22	2009.04696	11 Sep 20
23	2009.04731	11 Sep 20
24	2009.04735	11 Sep 20
25	2009.04741	11 Sep 20
26	2009.04751	11 Sep 20
27	2009.04768	11 Sep 20
28	2009.04771	11 Sep 20
29	2009.04775	11 Sep 20
30	2009.04784	11 Sep 20
31	2009.04788	11 Sep 20
32	2009.04819	11 Sep 20
33	2009.04820	11 Sep 20
34	2009.04838	11 Sep 20
35	2009.04849	11 Sep 20
36	2009.04871	11 Sep 20
37	2009.04880	11 Sep 20
38	2009.04883	11 Sep 20
39	2009.04914	11 Sep 20
40	2009.04948	11 Sep 20
41	2009.04952	11 Sep 20
42	2009.04958	11 Sep 20
43	2009.05002	11 Sep 20
0	2009.05047	14 Sep 20
1	2009.05049	14 Sep 20
2	2009.05052	14 Sep 20
3	2009.05053	14 Sep 20
4	2009.05054	14 Sep 20
5	2009.05056	14 Sep 20
6	2009.05059	14 Sep 20
7	2009.05063	14 Sep 20
8	2009.05065	14 Sep 20
9	2009.05070	14 Sep 20
10	2009.05073	14 Sep 20
11	2009.05077	14 Sep 20
12	2009.05080	14 Sep 20
13	2009.05082	14 Sep 20
14	2009.05123	14 Sep 20
15	2009.05129	14 Sep 20
16	2009.05136	14 Sep 20
17	2009.05143	14 Sep 20
18	2009.05153	14 Sep 20
19	2009.05154	14 Sep 20
20	2009.05201	14 Sep 20
21	2009.05206	14 Sep 20
22	2009.05209	14 Sep 20
23	2009.05212	14 Sep 20
24	2009.05227	14 Sep 20
25	2009.05243	14 Sep 20
26	2009.05249	14 Sep 20
27	2009.05268	14 Sep 20
28	2009.05287	14 Sep 20
29	2009.05302	14 Sep 20
30	2009.05308	14 Sep 20
31	2009.05341	14 Sep 20
32	2009.05362	14 Sep 20
33	2009.05373	14 Sep 20
34	2009.05414	14 Sep 20
35	2009.05442	14 Sep 20
36	2009.05457	14 Sep 20
37	2009.05461	14 Sep 20
38	2009.05466	14 Sep 20
39	2009.05467	14 Sep 20
40	2009.05472	14 Sep 20
41	2009.05479	14 Sep 20
42	2009.05492	14 Sep 20
43	2009.05499	14 Sep 20
44	2009.05506	14 Sep 20
45	2009.05517	14 Sep 20
46	2009.05525	14 Sep 20
47	2009.05548	14 Sep 20
48	2009.05557	14 Sep 20
49	2009.05558	14 Sep 20
50	2009.05573	14 Sep 20
0	2009.05575	15 Sep 20
1	2009.05581	15 Sep 20
2	2009.05583	15 Sep 20
3	2009.05584	15 Sep 20
4	2009.05590	15 Sep 20
5	2009.05610	15 Sep 20
6	2009.05614	15 Sep 20
7	2009.05625	15 Sep 20
8	2009.05645	15 Sep 20
9	2009.05672	15 Sep 20
10	2009.05676	15 Sep 20
11	2009.05688	15 Sep 20
12	2009.05705	15 Sep 20
13	2009.05712	15 Sep 20
14	2009.05719	15 Sep 20
15	2009.05745	15 Sep 20
16	2009.05755	15 Sep 20
17	2009.05756	15 Sep 20
18	2009.05773	15 Sep 20
19	2009.05788	15 Sep 20
20	2009.05797	15 Sep 20
21	2009.05804	15 Sep 20
22	2009.05813	15 Sep 20
23	2009.05821	15 Sep 20
24	2009.05846	15 Sep 20
25	2009.05899	15 Sep 20
26	2009.05915	15 Sep 20
27	2009.05947	15 Sep 20
28	2009.05981	15 Sep 20
29	2009.05987	15 Sep 20
30	2009.05999	15 Sep 20
31	2009.06017	15 Sep 20
32	2009.06030	15 Sep 20
33	2009.06033	15 Sep 20
34	2009.06064	15 Sep 20
35	2009.06074	15 Sep 20
36	2009.06081	15 Sep 20
37	2009.06084	15 Sep 20
38	2009.06099	15 Sep 20
39	2009.06109	15 Sep 20
40	2009.06133	15 Sep 20
41	2009.06146	15 Sep 20
42	2009.06152	15 Sep 20
43	2009.06153	15 Sep 20
44	2009.06157	15 Sep 20
45	2009.06158	15 Sep 20
46	2009.06165	15 Sep 20
47	2009.06180	15 Sep 20
48	2009.06197	15 Sep 20
49	2009.06244	15 Sep 20
50	2009.06246	15 Sep 20
51	2009.06253	15 Sep 20
52	2009.06269	15 Sep 20
53	2009.06280	15 Sep 20
54	2009.06287	15 Sep 20
55	2009.06291	15 Sep 20
56	2009.06322	15 Sep 20
57	2009.06333	15 Sep 20
58	2009.06393	15 Sep 20
59	2009.06405	15 Sep 20
60	2009.06417	15 Sep 20
61	2009.06438	15 Sep 20
62	2009.06443	15 Sep 20
63	2009.06447	15 Sep 20
64	2009.06448	15 Sep 20
65	2009.06474	15 Sep 20
66	2009.06482	15 Sep 20
67	2009.06493	15 Sep 20
68	2009.06495	15 Sep 20
69	2009.06499	15 Sep 20
70	2009.06500	15 Sep 20
71	2009.06503	15 Sep 20
72	2009.06506	15 Sep 20
73	2009.06517	15 Sep 20
74	2009.06539	15 Sep 20
75	2009.06547	15 Sep 20
76	2009.06553	15 Sep 20
77	2009.06554	15 Sep 20
78	2009.06555	15 Sep 20
79	2009.06585	15 Sep 20
80	2009.06593	15 Sep 20
81	2009.06607	15 Sep 20
82	2009.06608	15 Sep 20
83	2009.06616	15 Sep 20
84	2009.06622	15 Sep 20
0	2009.06624	16 Sep 20
1	2009.06631	16 Sep 20
2	2009.06634	16 Sep 20
3	2009.06636	16 Sep 20
4	2009.06638	16 Sep 20
5	2009.06639	16 Sep 20
6	2009.06641	16 Sep 20
7	2009.06642	16 Sep 20
8	2009.06643	16 Sep 20
9	2009.06645	16 Sep 20
10	2009.06646	16 Sep 20
11	2009.06647	16 Sep 20
12	2009.06648	16 Sep 20
13	2009.06649	16 Sep 20
14	2009.06652	16 Sep 20
15	2009.06653	16 Sep 20
16	2009.06655	16 Sep 20
17	2009.06656	16 Sep 20
18	2009.06658	16 Sep 20
19	2009.06662	16 Sep 20
20	2009.06663	16 Sep 20
21	2009.06683	16 Sep 20
22	2009.06695	16 Sep 20
23	2009.06710	16 Sep 20
24	2009.06717	16 Sep 20
25	2009.06733	16 Sep 20
26	2009.06740	16 Sep 20
27	2009.06749	16 Sep 20
28	2009.06759	16 Sep 20
29	2009.06760	16 Sep 20
30	2009.06777	16 Sep 20
31	2009.06843	16 Sep 20
32	2009.06844	16 Sep 20
33	2009.06850	16 Sep 20
34	2009.06868	16 Sep 20
35	2009.06882	16 Sep 20
36	2009.06895	16 Sep 20
37	2009.06922	16 Sep 20
38	2009.06931	16 Sep 20
39	2009.06941	16 Sep 20
40	2009.06942	16 Sep 20
41	2009.06952	16 Sep 20
42	2009.06958	16 Sep 20
43	2009.06969	16 Sep 20
44	2009.06972	16 Sep 20
45	2009.06985	16 Sep 20
46	2009.06994	16 Sep 20
47	2009.06997	16 Sep 20
48	2009.07006	16 Sep 20
49	2009.07010	16 Sep 20
50	2009.07019	16 Sep 20
51	2009.07023	16 Sep 20
52	2009.07056	16 Sep 20
53	2009.07060	16 Sep 20
54	2009.07143	16 Sep 20
55	2009.07145	16 Sep 20
56	2009.07146	16 Sep 20
57	2009.07156	16 Sep 20
58	2009.07181	16 Sep 20
59	2009.07182	16 Sep 20
60	2009.07186	16 Sep 20
61	2009.07192	16 Sep 20
62	2009.07210	16 Sep 20
63	2009.07215	16 Sep 20
64	2009.07222	16 Sep 20
65	2009.07246	16 Sep 20
66	2009.07247	16 Sep 20
67	2009.07266	16 Sep 20
68	2009.07270	16 Sep 20
0	2009.07274	17 Sep 20
1	2009.07275	17 Sep 20
2	2009.07277	17 Sep 20
3	2009.07278	17 Sep 20
4	2009.07279	17 Sep 20
5	2009.07280	17 Sep 20
6	2009.07281	17 Sep 20
7	2009.07282	17 Sep 20
8	2009.07283	17 Sep 20
9	2009.07284	17 Sep 20
10	2009.07285	17 Sep 20
11	2009.07286	17 Sep 20
12	2009.07292	17 Sep 20
13	2009.07293	17 Sep 20
14	2009.07295	17 Sep 20
15	2009.07296	17 Sep 20
16	2009.07298	17 Sep 20
17	2009.07300	17 Sep 20
18	2009.07306	17 Sep 20
19	2009.07316	17 Sep 20
20	2009.07337	17 Sep 20
21	2009.07357	17 Sep 20
22	2009.07361	17 Sep 20
23	2009.07363	17 Sep 20
24	2009.07367	17 Sep 20
25	2009.07394	17 Sep 20
26	2009.07474	17 Sep 20
27	2009.07488	17 Sep 20
28	2009.07507	17 Sep 20
29	2009.07510	17 Sep 20
30	2009.07535	17 Sep 20
31	2009.07559	17 Sep 20
32	2009.07575	17 Sep 20
33	2009.07580	17 Sep 20
34	2009.07586	17 Sep 20
35	2009.07591	17 Sep 20
36	2009.07592	17 Sep 20
37	2009.07596	17 Sep 20
38	2009.07626	17 Sep 20
39	2009.07636	17 Sep 20
40	2009.07653	17 Sep 20
41	2009.07670	17 Sep 20
42	2009.07678	17 Sep 20
43	2009.07679	17 Sep 20
44	2009.07686	17 Sep 20
45	2009.07689	17 Sep 20
46	2009.07694	17 Sep 20
47	2009.07695	17 Sep 20
48	2009.07696	17 Sep 20
49	2009.07697	17 Sep 20
50	2009.07700	17 Sep 20
51	2009.07711	17 Sep 20
52	2009.07718	17 Sep 20
53	2009.07729	17 Sep 20
54	2009.07733	17 Sep 20
55	2009.07737	17 Sep 20
56	2009.07746	17 Sep 20
57	2009.07749	17 Sep 20
58	2009.07750	17 Sep 20
59	2009.07761	17 Sep 20
60	2009.07771	17 Sep 20
61	2009.07772	17 Sep 20
62	2009.07784	17 Sep 20
63	2009.07796	17 Sep 20
64	2009.07809	17 Sep 20
65	2009.07813	17 Sep 20
66	2009.07814	17 Sep 20
67	2009.07820	17 Sep 20
68	2009.07824	17 Sep 20
69	2009.07832	17 Sep 20
70	2009.07835	17 Sep 20
71	2009.07837	17 Sep 20
0	2009.07844	18 Sep 20
1	2009.07845	18 Sep 20
2	2009.07846	18 Sep 20
3	2009.07854	18 Sep 20
4	2009.07856	18 Sep 20
5	2009.07857	18 Sep 20
6	2009.07858	18 Sep 20
7	2009.07859	18 Sep 20
8	2009.07860	18 Sep 20
9	2009.07861	18 Sep 20
10	2009.07869	18 Sep 20
11	2009.07870	18 Sep 20
12	2009.07886	18 Sep 20
13	2009.07905	18 Sep 20
14	2009.07924	18 Sep 20
15	2009.07927	18 Sep 20
16	2009.07939	18 Sep 20
17	2009.07945	18 Sep 20
18	2009.08019	18 Sep 20
19	2009.08029	18 Sep 20
20	2009.08051	18 Sep 20
21	2009.08057	18 Sep 20
22	2009.08068	18 Sep 20
23	2009.08078	18 Sep 20
24	2009.08080	18 Sep 20
25	2009.08085	18 Sep 20
26	2009.08103	18 Sep 20
27	2009.08121	18 Sep 20
28	2009.08152	18 Sep 20
29	2009.08154	18 Sep 20
30	2009.08159	18 Sep 20
31	2009.08212	18 Sep 20
32	2009.08220	18 Sep 20
33	2009.08224	18 Sep 20
34	2009.08225	18 Sep 20
35	2009.08231	18 Sep 20
36	2009.08245	18 Sep 20
37	2009.08247	18 Sep 20
38	2009.08268	18 Sep 20
39	2009.08272	18 Sep 20
40	2009.08300	18 Sep 20
41	2009.08301	18 Sep 20
42	2009.08306	18 Sep 20
43	2009.08307	18 Sep 20
44	2009.08312	18 Sep 20
45	2009.08336	18 Sep 20
46	2009.08338	18 Sep 20
47	2009.08350	18 Sep 20
48	2009.08383	18 Sep 20
49	2009.08396	18 Sep 20
50	2009.08397	18 Sep 20
51	2009.08400	18 Sep 20
52	2009.08402	18 Sep 20
53	2009.08406	18 Sep 20
54	2009.08407	18 Sep 20
55	2009.08409	18 Sep 20
56	2009.08423	18 Sep 20
57	2009.08446	18 Sep 20
58	2009.08455	18 Sep 20
0	2009.08458	21 Sep 20
1	2009.08459	21 Sep 20
2	2009.08461	21 Sep 20
3	2009.08463	21 Sep 20
4	2009.08464	21 Sep 20
5	2009.08465	21 Sep 20
6	2009.08468	21 Sep 20
7	2009.08470	21 Sep 20
8	2009.08471	21 Sep 20
9	2009.08472	21 Sep 20
10	2009.08473	21 Sep 20
11	2009.08481	21 Sep 20
12	2009.08483	21 Sep 20
13	2009.08500	21 Sep 20
14	2009.08516	21 Sep 20
15	2009.08534	21 Sep 20
16	2009.08537	21 Sep 20
17	2009.08546	21 Sep 20
18	2009.08550	21 Sep 20
19	2009.08567	21 Sep 20
20	2009.08579	21 Sep 20
21	2009.08608	21 Sep 20
22	2009.08611	21 Sep 20
23	2009.08619	21 Sep 20
24	2009.08629	21 Sep 20
25	2009.08637	21 Sep 20
26	2009.08641	21 Sep 20
27	2009.08658	21 Sep 20
28	2009.08680	21 Sep 20
29	2009.08684	21 Sep 20
30	2009.08715	21 Sep 20
31	2009.08718	21 Sep 20
32	2009.08722	21 Sep 20
33	2009.08730	21 Sep 20
34	2009.08740	21 Sep 20
35	2009.08742	21 Sep 20
36	2009.08743	21 Sep 20
37	2009.08749	21 Sep 20
38	2009.08773	21 Sep 20
39	2009.08786	21 Sep 20
40	2009.08788	21 Sep 20
41	2009.08799	21 Sep 20
42	2009.08822	21 Sep 20
43	2009.08852	21 Sep 20
44	2009.08857	21 Sep 20
45	2009.08878	21 Sep 20
46	2009.08881	21 Sep 20
47	2009.08893	21 Sep 20
48	2009.08914	21 Sep 20
49	2009.08916	21 Sep 20
50	2009.08951	21 Sep 20
51	2009.08959	21 Sep 20
52	2009.08970	21 Sep 20
53	2009.08974	21 Sep 20
0	2009.10074	23 Sep 20
1	2009.10078	23 Sep 20
2	2009.10079	23 Sep 20
3	2009.10082	23 Sep 20
4	2009.10083	23 Sep 20
5	2009.10085	23 Sep 20
6	2009.10091	23 Sep 20
7	2009.10092	23 Sep 20
8	2009.10093	23 Sep 20
9	2009.10096	23 Sep 20
10	2009.10097	23 Sep 20
11	2009.10098	23 Sep 20
12	2009.10100	23 Sep 20
13	2009.10106	23 Sep 20
14	2009.10122	23 Sep 20
15	2009.10130	23 Sep 20
16	2009.10138	23 Sep 20
17	2009.10153	23 Sep 20
18	2009.10161	23 Sep 20
19	2009.10164	23 Sep 20
20	2009.10167	23 Sep 20
21	2009.10184	23 Sep 20
22	2009.10185	23 Sep 20
23	2009.10193	23 Sep 20
24	2009.10215	23 Sep 20
25	2009.10216	23 Sep 20
26	2009.10223	23 Sep 20
27	2009.10232	23 Sep 20
28	2009.10258	23 Sep 20
29	2009.10268	23 Sep 20
30	2009.10279	23 Sep 20
31	2009.10304	23 Sep 20
32	2009.10307	23 Sep 20
33	2009.10322	23 Sep 20
34	2009.10330	23 Sep 20
35	2009.10341	23 Sep 20
36	2009.10342	23 Sep 20
37	2009.10345	23 Sep 20
38	2009.10347	23 Sep 20
39	2009.10350	23 Sep 20
40	2009.10358	23 Sep 20
41	2009.10360	23 Sep 20
42	2009.10363	23 Sep 20
43	2009.10377	23 Sep 20
44	2009.10420	23 Sep 20
45	2009.10424	23 Sep 20
46	2009.10432	23 Sep 20
47	2009.10438	23 Sep 20
48	2009.10441	23 Sep 20
49	2009.10448	23 Sep 20
50	2009.10473	23 Sep 20
51	2009.10475	23 Sep 20
52	2009.10478	23 Sep 20
53	2009.10488	23 Sep 20
54	2009.10496	23 Sep 20
55	2009.10504	23 Sep 20
56	2009.10505	23 Sep 20
57	2009.10509	23 Sep 20
58	2009.10523	23 Sep 20
59	2009.10553	23 Sep 20
60	2009.10555	23 Sep 20
61	2009.10558	23 Sep 20
62	2009.10578	23 Sep 20
63	2009.10586	23 Sep 20
64	2009.10604	23 Sep 20
65	2009.10607	23 Sep 20
66	2009.10620	23 Sep 20
67	2009.10649	23 Sep 20
68	2009.10652	23 Sep 20
69	2009.10661	23 Sep 20
70	2009.10673	23 Sep 20
71	2009.10688	23 Sep 20
72	2009.10701	23 Sep 20
73	2009.10707	23 Sep 20
74	2009.10714	23 Sep 20
0	2009.10721	24 Sep 20
1	2009.10724	24 Sep 20
2	2009.10726	24 Sep 20
3	2009.10727	24 Sep 20
4	2009.10729	24 Sep 20
5	2009.10731	24 Sep 20
6	2009.10733	24 Sep 20
7	2009.10734	24 Sep 20
8	2009.10735	24 Sep 20
9	2009.10738	24 Sep 20
10	2009.10740	24 Sep 20
11	2009.10744	24 Sep 20
12	2009.10745	24 Sep 20
13	2009.10746	24 Sep 20
14	2009.10747	24 Sep 20
15	2009.10757	24 Sep 20
